type|plz|city|street|name|tel|fax|email|gebiete|website|href
kanzlei|24768|Rendsburg|Kronprinzenstr. 1|Wirtschaftsprüfer Steuerberater Hannes Nebelung|04331 - 5 80 00|04331 - 58 00 99|mail@eep.info||http://www.eep.info|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/hannes_nebelung_rendsburg
kanzlei|49716|Meppen|Zum Stadtgraben 16|Kanzlei Bartels, Lübbers, Poll, Burke|05931 - 8 57 22|05931 - 8 57 23|info@ra-bartels.de|Arbeitsrecht, Erbrecht, Familienrecht, Gesellschaftsrecht, Forderungseinzug/Inkasso, Insolvenzrecht, Internetrecht, Mietrecht, Strafrecht, Verkehrsunfallrecht, Wirtschaftsrecht|http://www.ra-bartels.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/bartels__luebbers__poll__burke_meppen
kanzlei|45307|Essen|Krayer Straße 197|Rechtsanwalt Walter Proyer|0201 - 54 52 50|0201 - 5 45 25 10|info@anwaltsbuero-proyer.de||http://www.anwaltsbuero-proyer.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/walter_proyer_essen
kanzlei|66424|Homburg|Eisenbahnstr. 47 Ecke Sieberstraße|Rechtsanwalt Thomas Backes LL.M. Fachanwalt für Miet- und Wohnungseigentumsrecht -  Fachanwalt für Informationstechnologierecht|06841 - 9 32 00|06841 - 93 20 20|info@rae-gebhardt.de|Baurecht (privates), Architektenrecht, Mietrecht, Wohnungseigentumsrecht, IT-Recht, Nachbarrecht|http://www.rae-gebhardt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/thomas_backes_homburg
kanzlei|46485|Wesel|Schepersweg 1|Rechtsanwalt Notar Wolfgang Lühl Fachanwalt für Insolvenzrecht|0281 - 3 38 33-0, 0281 - 3 38 33-0|0281 - 3 38 33-33|info@rae-luehl.de|Insolvenzrecht, Bankrecht, Kapitalmarktrecht, Erbrecht|http://www.rae-luehl.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/wolfgang_luehl_wesel
kanzlei|56329|Sankt|Heerstr. 130|Rechtsanwältin Carlotta Bretz|06741 - 75 60|06741 - 74 60|kanzlei@poths-spross.de|Zivilrecht, Familienrecht, Verbraucherrecht, Baurecht (privates)|http://www.poths-spross.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/carlotta_bretz_sankt_goar
kanzlei|24937|Flensburg|Am Holm 66|Rechtsanwalt Christian F. Meyer|0461 - 1 74 51|0461 - 2 21 34|kanzlei@holm66.de|Baurecht (privates), Vertragsrecht, Erbrecht, Zwangsvollstreckungsrecht, Verkehrsrecht|http://www.holm66.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/christian_f__meyer_flensburg
kanzlei|44803|Bochum|Wittener Straße 242|Rechtsanwalt Olaf Fricke Fachanwalt für Arbeitsrecht -  Fachanwalt für Erbrecht|0234 - 9 61 67-0|0234 - 9 61 67-30|a.bleck-kentgens@ra-stb-bo.de|Arbeitsrecht, Erbrecht, Familienrecht, Verkehrsunfallrecht|http://www.ra-stb-bo.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/olaf_fricke_bochum
kanzlei|52511|Geilenkirchen|Konrad-Adenauer-Straße 244-246|Rechtsanwalt Dr. Helmut Finken Fachanwalt für Bau- und Architektenrecht|02451 - 48 45 60|02451 - 6 70 90|info@anwaltskanzlei-krueppel.de|Baurecht (privates), Architektenrecht, Öffentliches Recht, Vergaberecht, Vertragsrecht, Immobilienrecht, Wirtschaftsrecht, Gesellschaftsrecht, Arbeitsrecht, Erbrecht|http://www.anwaltskanzlei-krueppel.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__helmut_finken_geilenkirchen
kanzlei|29525|Uelzen|Herzogenplatz 5|Rechtsanwältin Ute Harms|0581 - 97 18 96 90|0581 - 97 18 96 99|rechtsanwalt@teppe.de|Arbeitsrecht, Arzthaftungsrecht, Zivilrecht|http://www.teppe.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/ute_harms_uelzen
kanzlei|44269|Dortmund|Berghofer Straße 200|Rechtsanwalt Klaus Urban|0231 - 48 58 41|0231 - 48 23 44|kontakt@urban-rae.de|OWI-Recht, Verkehrsrecht, Verkehrsunfallrecht|http://www.urban-rae.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/klaus_urban_dortmund
kanzlei|27356|Rotenburg|Bahnhofstr. 2|Kanzlei Müller-Pröve & Hahne GbR|04261 - 93 76-0|04261 - 93 76-19|info@everke.net|Verkehrsrecht, Verkehrsunfallrecht, OWI-Recht, Strafrecht, Mietrecht, Familienrecht, Erbrecht, Arbeitsrecht, Baurecht (privates), Vertragsrecht, Handelsrecht, Gesellschaftsrecht, Zivilrecht, Sportrecht, Medienrecht, IT-Recht|https://www.everke.net|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/mueller-proeve___hahne_gbr_rotenburg__wuemme_
kanzlei|41061|Mönchengladbach|Croonsallee 29|Rechtsanwältin Pascale Dombert|02161 - 92 03-0|02161 - 92 03-92|info@kornvitus.de|Kaufrecht, Reiserecht, Telekommunikationsrecht, Versicherungsrecht|http://www.kornvitus.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/pascale_dombert_moenchengladbach
kanzlei|24558|Henstedt-Ulzburg|Bahnhofstr. 5|Kanzlei von Borstel & Börner|04193 - 99 92-0|04193 - 99 92-22|kanzlei@vonborstelboerner.de|Arbeitsrecht, Baurecht (privates), Erbrecht, Familienrecht, Vertragsrecht, Verkehrsrecht, Verkehrsunfallrecht, Mietrecht, Wohnungseigentumsrecht|http://www.vonborstelboerner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/von_borstel___boerner_henstedt-ulzburg
kanzlei|47051|Duisburg|Neckarstr. 48|Rechtsanwalt Jochen Lehnhoff Fachanwalt für Erbrecht - Mediator|0203 - 33 40 07, 0203 - 33 40 07|0203 - 33 98 88|lehnhoff-finger@rae-not.de|Arbeitsrecht, Erbrecht, Wirtschaftsrecht, Gesellschaftsrecht|https://www.lehnhoff-finger.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/jochen_lehnhoff_duisburg
kanzlei|41061|Mönchengladbach|Hohenzollernstr. 140|Kanzlei MBK|02161 - 9 29 50|02161 - 92 95 19|info@mbk-rechtsanwaelte.de|Arbeitsrecht, Bankrecht, Baurecht (öffentliches), Baurecht (privates), Beamtenrecht, Erbrecht, Forderungseinzug/Inkasso, Gesellschaftsrecht, Handelsrecht, Immisionsschutzrecht, Immobilienrecht, Kommunalrecht, Maklerrecht, Mietrecht, OWI-Recht, Speditionsrecht, Strafrecht, Verkehrsrecht, Versicherungsrecht, Vertragsrecht, Verwaltungsrecht, Wettbewerbsrecht, ... mehr|http://www.advo-service.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/mbk_moenchengladbach
kanzlei|52070|Aachen|Brabantstr. 10-18|Kanzlei Maschler & Maschler|0241 - 4 00 57 42|0241 - 4 00 57 44|sabine@maschler-ra.de|Öffentliches Recht, Verwaltungsrecht, Familienrecht, Erbrecht, Baurecht (privates), Architektenrecht, Verkehrsrecht, Reiserecht|http://www.maschler-ra.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/maschler___maschler_aachen
kanzlei|29640|Schneverdingen|Verdener Straße 7|Rechtsanwalt Matthias Schulz Fachanwalt für Arbeitsrecht|05193 - 98 61-0|05193 - 98 61-77|info@psbr.de|Arbeitsrecht, Familienrecht, OWI-Recht, Verkehrsrecht, Versicherungsrecht, Vertragsrecht, Zivilrecht|http://www.psbr.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/matthias_schulz_schneverdingen_2
kanzlei|32791|Lage|Stauffenbergstr. 3 - 5|Rechtsanwalt Christoph Löhning Fachanwalt für Strafrecht -  Fachanwalt für Sozialrecht|05232 - 9 75 20|05232 - 97 52 29|info@billerbeck.net|Sozialrecht, Strafrecht|http://www.billerbeck.net|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/christoph_loehning_lage
kanzlei|59229|Ahlen|Moltkestrasse 10|Rechtsanwalt Christian Stroick|02382 - 8 40 24, 02382 - 8 40 24|02382 - 8 34 24|info@ra-stroick.de|||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/christian_stroick_ahlen
kanzlei|44135|Dortmund|Kaiserstr. 17a|Rechtsanwalt Wolfgang Steitz|0231 - 5 59 00-0|0231 - 52 99 31|info@budin.de||http://www.budin.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/wolfgang_steitz_dortmund
kanzlei|42551|Velbert|Friedrichstr. 181a|Rechtsanwältin Stefanie Bergsträßer|02051 - 80 07 40|02051 - 8 00 74-29|info@kanzlei-velbert.de||http://www.kanzlei-velbert.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/stefanie_bergstraesser_velbert
kanzlei|33098|Paderborn|Busdorfmauer 8|Kanzlei Steinert & Falk|05251 - 8 78 62 42|05251 - 8 78 63 89|kanzlei@steinert-falk.de|Erbrecht, Familienrecht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht|http://www.steinert-falk.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/steinert___falk_paderborn
kanzlei|38102|Braunschweig|Adolfstr. 52|Rechtsanwalt Dr. Oliver Nowak Fachanwalt für Arbeitsrecht -  Fachanwalt für Medizinrecht|0531 - 2 40 84 85|0531 - 2 40 84 87|info@abno.de|Arbeitsrecht, Medizinrecht|http://www.abno.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__oliver_nowak_braunschweig
kanzlei|54439|Saarburg|Brückenstr. 6|Kanzlei Gehlen & Müller|06581 - 72 70|06581 - 71 64|info@gehlen-mueller.de|Arbeitsrecht, Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Kaufrecht, Mietrecht, Verkehrsrecht, Vertragsrecht, Wohnungseigentumsrecht|http://www.gehlen-mueller.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/gehlen___mueller_saarburg
kanzlei|59399|Olfen|Bilholtstr. 38|Rechtsanwalt Matthias Gießler|02595 - 30 55|02595 - 94 03|ra-giessler@ra-rogge.de|Arbeitsrecht, Baurecht (privates), Computerrecht, Internetrecht, Verkehrsrecht|http://www.rogge-giessler.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/matthias_giessler_olfen
kanzlei|49808|Lingen|Neue Straße 11|Rechtsanwalt Notar Steuerberater Dr. jur. Johann Rotger van Lengerich|0591 - 43 43|0591 - 4 96 80|info@vanlengerich.eu||http://www.vl-vl.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__jur__johann_rotger_van_lengerich_lingen__ems_
kanzlei|54292|Trier|Bahnhofstr. 30-32|Rechtsanwalt Thomas Ehrmann|0651 - 97 51 60|0651 - 9 75 16 40|ehrmannwebers@aol.com|||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/thomas_ehrmann_trier
kanzlei|53840|Troisdorf|Kölner Straße 13|Kanzlei Froese & Partner GbR|02241 - 8 33 86|02241 - 80 52 34|wald@rafroese.de|Arbeitsrecht, Ausländerrecht, Bankrecht, Baurecht (öffentliches), Erbrecht, Familienrecht, Gesellschaftsrecht, Gewerblicher Rechtsschutz, Handelsrecht, Immobilienrecht, Insolvenzrecht, Kapitalanlagerecht, Kaufrecht, Mietrecht, Nachbarrecht, Pachtrecht, Reiserecht, Steuerrecht, Strafrecht, Verkehrsrecht, Versicherungsrecht, Vertragsrecht, Wettbewerbsrecht, ... mehr|http://www.rafroese.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/froese___partner_gbr_troisdorf
kanzlei|48565|Steinfurt|Wasserstr. 11|Rechtsanwältin Nicole Wenning Fachanwältin für Arbeitsrecht -  Fachanwältin für Familienrecht|02551 - 83 70 70|02551 - 83 70-80|info@rechtsanwaelte-daldrop.de|Arbeitsrecht, Familienrecht, Vertragsrecht|http://www.rechtsanwaelte-steinfurt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/nicole_wenning_steinfurt
kanzlei|58452|Witten|Nordstr. 8|Kanzlei Nowak und Partner|02302 - 97 89 80, 02302 - 97 89 80|032 - 02-51885|info@nws-witten.de|Arbeitsrecht, Baurecht (öffentliches), Erbrecht, Familienrecht, Mietrecht, Strafrecht, Verkehrsrecht, Vertragsrecht, Wettbewerbsrecht, Wohnungseigentumsrecht|http://www.nws-witten.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/nowak_und_partner_witten
kanzlei|49477|Ibbenbüren|Klosterstr. 2|Kanzlei Teerling Rechtsanwälte|05451 - 50 22 82-0|05451 - 50 22 82-20|info@ra-teerling.de|Wirtschaftsrecht, Handelsrecht, Gesellschaftsrecht, Arbeitsrecht, Insolvenzrecht, Insolvenzverwaltung, Mediation|http://www.ra-teerling.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/teerling_rechtsanwaelte_ibbenbueren
kanzlei|65203|Wiesbaden|Wilhelm-Tropp-Straße 21|Rechtsanwalt Ralf Martin Fachanwalt für Familienrecht|0611 - 1 86 16 10|0611 - 18 61 61 10|mail@utikal-martin.de|Baurecht (privates), Erbrecht, Familienrecht, Nachbarrecht, Vertragsrecht|http://www.utikal-martin.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/ralf_martin_wiesbaden
kanzlei|65197|Wiesbaden|Willy-Brandt-Allee 6|Rechtsanwalt Heiko Graeve|0611 - 8 41 06 13|0611 - 8 41 06 14|anwalt@wingenroth-graeve.de|Arbeitsrecht, Sozialrecht, Sozialversicherungsrecht, Verkehrsrecht, Versicherungsrecht|http://www.wingenroth-graeve.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/heiko_graeve_wiesbaden
kanzlei|46414|Rhede|Bahnhofstr. 42|Steuerberater Udo Möllmann|02872 - 9 27 20|02872 - 92 72 92|info@htm-meyer-venn.de||http://www.htm-meyer-venn.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/udo_moellmann_rhede
kanzlei|60316|Frankfurt|Friedberger Anlage 22|Rechtsanwalt Ulrich Harth|069 - 9 43 42 90|069 - 94 34 29 41|post@harth-rechtsanwaelte.de|Familienrecht|http://www.harth-rechtsanwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/ulrich_harth_frankfurt_am_main
kanzlei|66740|Saarlouis|Hohenzollernring 6|Rechtsanwalt Joachim Moselle Fachanwalt für Arbeitsrecht -  Fachanwalt für Familienrecht|06831 - 48 97 40|06831 - 4 89 74 40|dr.geiben@geiben.de|Arbeitsrecht, Familienrecht, Strafrecht, OWI-Recht, Mietrecht, Pachtrecht, Sozialrecht|http://www.geiben.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/joachim_moselle_saarlouis
kanzlei|40822|Mettmann|Jubiläumsplatz 3|Rechtsanwalt Dr. Stefan Weiss|02104 - 2 28 28|02104 - 2 83 69|info@akjurat.de|Baurecht (privates), Immobilienrecht, Mietrecht, Wirtschaftsrecht|http://www.akjurat.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__stefan_weiss_mettmann
kanzlei|40764|Langenfeld|Konrad-Adenauer-Platz 2|Rechtsanwältin Susanne Thomas|02173 - 7 00 54|02173 - 7 07 80|kanzlei.drschuster@t-online.de|Arbeitsrecht|http://www.rechtsanwaltskanzlei-schuster.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/susanne_thomas_langenfeld__rheinland_
kanzlei|24558|Henstedt-Ulzburg|Bahnhofstr. 5|Rechtsanwalt Notar Martin Börner Fachanwalt für Miet- und Wohnungseigentumsrecht|04193 - 99 92-0|04193 - 99 92-22|kanzlei@vonborstelboerner.de|Mietrecht, Wohnungseigentumsrecht, Baurecht (privates)|http://www.vonborstelboerner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/martin_boerner_henstedt-ulzburg
kanzlei|53937|Schleiden|Urftseestr. 7|Rechtsanwalt Jürgen Berners Fachanwalt für Arbeitsrecht -  Fachanwalt für Steuerrecht - Mediator|02444 - 9 10 45|02444 - 9 10 47|mail@kanzlei-berners.de||http://www.kanzlei-berners.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/juergen_berners_schleiden_2
kanzlei|38100|Braunschweig|Bruchtorwall 13|Rechtsanwältin Juliane Pokar|0531 - 6 14 99 80|0531 - 61 49 98 11|info@kanzlei-ossada.de||http://www.kanzlei-ossada.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/juliane_pokar_braunschweig
kanzlei|53879|Euskirchen|Oststr. 6-8|Rechtsanwältin Irene Ziegler Fachanwältin für Familienrecht - Mediatorin|02251 - 31 52|02251 - 7 27 16|kanzlei@schulte-duerselen.de|Familienrecht, Mediation, Verkehrsrecht, Vertragsrecht|http://www.anwalt-euskirchen.com|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/irene_ziegler_euskirchen
kanzlei|21107|Hamburg|Fährstr. 50|Kanzlei Jeney & Toillié|040 - 98 23 13 69|040 - 98 23 13 70|info@jeneytoillie.de|Strafrecht, Ausländerrecht, Verkehrsrecht, Familienrecht|http://www.jeneytoillie.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/jeney___toilli__hamburg
kanzlei|56068|Koblenz|Friedrich-Ebert-Ring 12|Rechtsanwalt Justizrat Werner Heisterhagen|0261 - 9 14 59 90|0261 - 91 45 99 50|info@leis-heisterhagen.de|Handelsrecht, Gesellschaftsrecht, Arbeitsrecht, Erbrecht|http://www.leis-heisterhagen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/justizrat_werner_heisterhagen_koblenz
kanzlei|45657|Recklinghausen|Holzmarkt 4|Kanzlei Dr. Wesener|02361 - 1 04 50|02361 - 10 45 10|kanzlei@dr-wesener.de|Verwaltungsrecht, Verfassungsrecht, Baurecht (öffentliches), Baurecht (privates), Versicherungsrecht|http://www.dr-wesener.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/dr__wesener_recklinghausen
kanzlei|59494|Soest|Walburgerstrasse 3|Rechtsanwältin Coletta Lehmenkühler|02921 - 3 50 96-0, 02921 - 3 50 96-0|02921 - 3 50 96-96|soest@bkd-anwaelte.de|Mietrecht, Wohnungseigentumsrecht, Verkehrsrecht, Telekommunikationsrecht|http://www.bkd-anwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/coletta_lehmenkuehler_soest
kanzlei|33098|Paderborn|Busdorfmauer 8|Rechtsanwalt Maximilian Steinert|05251 - 8 78 62 42|05251 - 8 78 63 89|kanzlei@steinert-falk.de|Steuerrecht, Strafrecht, Verkehrsrecht|http://www.steinert-falk.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/maximilian_steinert_paderborn
kanzlei|41061|Mönchengladbach|Hohenzollernstr. 140|Rechtsanwalt Dr. Christian Potrafke Fachanwalt für Insolvenzrecht|02161 - 9 29 50|02161 - 92 95 19|info@mbk-rechtsanwaelte.de|Insolvenzrecht, Bankrecht, Erbrecht|http://www.advo-service.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__christian_potrafke_moenchengladbach_2
kanzlei|33330|Gütersloh|Feldstr. 28|Kanzlei Potthoff, Peitz & Pen|05241 - 23 40 70|05241 - 2 34 07 20|kanzlei@ra-ppp.de|Arbeitsrecht, Architektenrecht, Bankrecht, Baurecht (privates), Erbrecht, Familienrecht, Gesellschaftsrecht, Kapitalanlagerecht, Mietrecht, Pachtrecht, Sportrecht, Vereinsrecht, Verkehrsrecht, Verkehrsunfallrecht, Wohnungseigentumsrecht|http://www.ra-ppp.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/potthoff__peitz___pen_guetersloh
kanzlei|46117|Oberhausen|Bottroper Straße 170|Kanzlei Rechtsanwaltskanzlei Sabrina DIEHL|0208 - 82 86 70 90|0208 - 82 86 70 91|post@PATIENTundANWALT.de|Arzthaftungsrecht, Medizinrecht|http://www.PatientundAnwalt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwaltskanzlei_sabrina_diehl_oberhausen
kanzlei|06420|Könnern|Marktstr. 2|Rechtsanwalt Thomas Krey|034691 - 2 86 66|034691 - 2 86 68|sekretariat@rechtsanwaelte-schirn-krey.de||https://www.anwalt-slk-schirn-krey.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/thomas_krey_koennern
kanzlei|41539|Dormagen|Florastr. 8|Rechtsanwältin Julia-Kathrin Tibursky|02133 - 97 72 20|02133 - 9 77 22 20|dormagen@swn-rechtsanwaelte.de|Mietrecht, Wohnungseigentumsrecht, Baurecht (privates), Baurecht (öffentliches), Maklerrecht, Arzthaftungsrecht|http://www.swn-rechtsanwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/julia-kathrin_tibursky_dormagen
kanzlei|53879|Euskirchen|Oststr. 6-8|Rechtsanwältin Dagmar Claßen Fachanwältin für Arbeitsrecht|02251 - 31 52|02251 - 7 27 16|kanzlei@schulte-duerselen.de|Arbeitsrecht, Mietrecht, Reiserecht, Vertragsrecht, Wohnungseigentumsrecht|http://www.anwalt-euskirchen.com|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dagmar_classen_euskirchen
kanzlei|42103|Wuppertal|Hofkamp 86|Rechtsanwältin Sandra Doelfs|0202 - 2 48 22-0|0202 - 2 48 22-20|kanzlei@rawub.de|Strafrecht, Insolvenzrecht, Pferderecht|http://www.rechtsanwaelte-wippermann.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/sandra_doelfs_wuppertal
kanzlei|51143|Köln|Hauptstr. 331|Rechtsanwältin Inga Dollhausen Fachanwältin für Familienrecht|02203 - 95 56 70|02203 - 9 55 67-13|osterhues@osterhues.de|Familienrecht|http://www.osterhues.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/inga_dollhausen_koeln
kanzlei|46539|Dinslaken|Lanterstr. 36|Rechtsanwalt Klaus Hebisch|02064 - 48 67 67|02064 - 48 67 77|nh@rechtsanwalt-hebisch.de|Arbeitsrecht, Öffentliches Recht|http://www.rechtsanwalt-hebisch.info|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/klaus_hebisch_dinslaken
kanzlei|58636|Iserlohn|Nohlstr. 18|Rechtsanwältin Andrea Selheim|02371 - 1 35 35, 02371 - 1 35 35|02371 - 1 44 42|RAe-mueller@t-online.de|||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/andrea_selheim_iserlohn
kanzlei|58675|Hemer|Poststr. 22|Kanzlei Dr. Webers & Hieronymus|02372 - 50 03 21|02372 - 50 03 23|Hieronymus@Webers-Hieronymus.de|Arbeitsrecht, Baurecht (öffentliches), Baurecht (privates), Erbrecht, Familienrecht, Handelsrecht, Kaufrecht, Sozialrecht, Verkehrsrecht, Zwangsvollstreckungsrecht|http://www.webers-hieronymus.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/dr__webers___hieronymus_hemer
kanzlei|48599|Gronau|Kircheninsel 1|Rechtsanwalt Ingo Jürgens Fachanwalt für Strafrecht|02562 - 9 92 28-0|02562 - 9 92 28-10|info@fgj-kanzlei.de|Strafrecht, Polizei-/Ordnungsrecht, Arbeitsrecht, Sozialversicherungsrecht|http://www.fgj-kanzlei.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/ingo_juergens_gronau
kanzlei|52511|Geilenkirchen|Konrad-Adenauer-Straße 244-246|Rechtsanwalt Marcus H. P. Krüppel|02451 - 48 45 60|02451 - 6 70 90|info@anwaltskanzlei-krueppel.de|Arbeitsrecht, Familienrecht, Erbrecht, Medizinrecht, Verkehrsrecht, Versicherungsrecht, Strafrecht, Steuerstrafrecht, Immobilienrecht, Maklerrecht|http://www.anwaltskanzlei-krueppel.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/marcus_h__p__krueppel_geilenkirchen
kanzlei|59075|Hamm|Im Sundern 78|Rechtsanwältin Dr. Marlies Brinkmann Fachanwältin für Medizinrecht -  Fachanwältin für Arbeitsrecht|02381 - 3 78 77 70|02381 - 3 78 77 77|info@uebbert-brinkmann.de|Arzthaftungsrecht, Medizinrecht, Arbeitsrecht, Versicherungsrecht, Verkehrsrecht|http://www.uebbert-brinkmann.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__marlies_brinkmann_hamm
kanzlei|25899|Niebüll|Gather Landstr. 25|Rechtsanwalt Thomas Kaup|04661 - 41 53|04661 - 23 29|ra.henningsen@t-online.de||http://www.henningsen-nielsen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/thomas_kaup_niebuell
kanzlei|58239|Schwerte|Kuhstr. 4|Rechtsanwalt Volker Grothstück|02304 - 20 06-0|02304 - 20 06-29|info@kanzlei-gms.de|Verkehrsrecht, Verkehrsunfallrecht, Verkehrsstrafrecht, OWI-Recht, Immobilienrecht, Versicherungsrecht, Bankrecht|http://www.kanzlei-gms.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/volker_grothstueck_schwerte
kanzlei|21423|Winsen|Rathausstr. 60|Rechtsanwalt Nino Ruschmeyer|04171 - 8 88 50|04171 - 88 85 77|info@kanzlei-suedertor.de|Verkehrsrecht, Verkehrsunfallrecht, Verkehrsstrafrecht, OWI-Recht, Internetrecht, Verwaltungsrecht, Medienrecht, Urheberrecht, Zivilrecht|http://www.kanzlei-suedertor.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/nino_ruschmeyer_winsen__luhe_
